Walking
11696,-12376,-5660,7926,-14317,-4797
16772,-10348,-10408,2189,-16191,-2994
11888,-9496,-5160,1569,-785,4601
14000,-9336,-9396,5763,-2143,-7731
13420,-9624,-9448,3144,6088,-5425
12392,-9272,-8536,1152,7702,-7218
11632,-7464,-4064,-3817,14698,4420
13804,-7332,-3772,584,366,-5040
12752,-10472,-2968,-359,2499,2415
15908,-12988,-8324,593,-4718,976
12492,-8100,-2032,7349,-3391,-1668
13436,-8240,-6928,4339,-832,-3486
12720,-6236,-2520,2754,-4118,-3188
12756,-9180,-1992,-103,-2977,267
12612,-9440,-2048,375,-2469,332
12332,-8308,-2584,156,-4568,715
14216,-8324,-4088,-3507,-4618,2542
19624,-15760,-13120,-850,-2977,2284
11412,-7672,-8684,-422,-3229,-4924
12648,-8740,-7040,3414,-2151,-5849
13456,-5904,-10348,-7791,3529,5556
10760,-9788,-8116,-2175,3210,3726
11328,-8208,-8024,-134,1356,3321
12716,-9328,-8912,2266,206,215
12404,-9440,-7028,4642,673,-1569
12492,-9552,-6972,573,413,-2855
9840,-9492,-6300,1124,305,-3154
11408,-8388,-4432,-1345,1515,876
11596,-11528,-6896,-4277,-2249,2993
11544,-8328,-3304,-5741,-3777,6047
12876,-11984,-8792,-6955,-2797,6001
14572,-10560,-11912,-3491,-2480,-473
12404,-9908,-9264,-10631,4291,3747
9516,-8772,-8864,-3425,2744,2798
9324,-6260,-13488,-5450,5372,91
9692,-8756,-13684,-6241,15574,11295
8128,-7768,-7036,509,1087,-4970
10740,-6756,-7916,86,260,4672
10488,-9604,-9764,7764,-7366,-3029
14240,-10804,-16660,8733,-9185,-8129
12404,-4944,-4496,5195,887,-1653
10008,-9708,-8264,-5713,5025,4935
10368,-8232,-6340,-2910,978,-988
10588,-9864,-7736,-10087,1475,4745
9628,-9456,-10036,-6657,2828,5131
11476,-9144,-6840,-6834,-732,2966
9716,-9944,-11496,-5266,1274,5131
11176,-8164,-9580,1522,3618,2635
8152,-9156,-10788,-296,841,-1093
9248,-9332,-12740,-341,2155,-916
8212,-8680,-10212,-1130,2725,-3156
10112,-8592,-9804,1844,3871,303
10360,-8468,-11588,5114,-403,-1164
12324,-8244,-12244,2208,-434,283
11012,-8988,-7876,3328,-665,-442
10368,-7032,-3400,10903,-4175,-1492
10376,-9664,-6664,-1948,1806,-1274
10972,-11496,-5684,1847,2599,-2227
10544,-10500,-4452,-129,722,-1999
10252,-9880,-3528,163,-1383,-816
11532,-12616,-4796,2097,-3636,-1874
12712,-9276,-6356,2541,-8257,-3400
13660,-7608,-7856,3257,-5984,1323
9460,-10192,-10944,-10487,5377,8214
9384,-9208,-8504,-3431,2430,4265
9292,-9952,-9680,-3047,2157,3543
9132,-8568,-9144,-137,200,3505
8616,-8904,-11544,4228,43,1883
10532,-8796,-11476,1315,636,1580
7568,-13424,-7192,10165,-4121,-9153
9572,-8616,-3088,-221,1304,-2143
10788,-13332,-8168,-1827,5705,-3607
9984,-11572,-4616,-4370,4695,1992
10112,-11348,-6340,-3547,2448,1712
11596,-9920,-7520,-4503,3356,1994
10596,-9476,-7576,-4901,3793,3508
11172,-9484,-8220,-4643,2347,2861
10764,-9748,-8904,-4123,1304,3128
10972,-10396,-8852,-3150,177,1896
10812,-11556,-10364,-658,-2329,2759
9128,-9476,-8920,2939,-545,-934
10216,-12496,-10672,-2073,2406,778
9392,-11624,-9744,4055,3509,-2892
9364,-10376,-7932,1716,360,539
10528,-9880,-7660,5388,747,-1768
10296,-9716,-6756,5656,-612,-1377
11172,-9248,-6964,3372,-148,1971
10468,-13896,-6132,1282,-1875,3631
11612,-10768,-5520,-134,-233,-4071
10836,-11656,-3136,-1373,3996,-770
9948,-11952,-3024,-3392,2466,2047
8372,-10172,-2472,1813,-4117,-1749
11424,-8004,-4996,14,-7590,-2215
12232,-9864,-6436,-6318,-4073,436
11736,-12456,-6624,-4944,-1559,2148
12712,-13924,-8584,-16,-3967,-2480
11472,-7396,-5632,-4440,4244,1454
11680,-13176,-11572,-544,8242,2305
11264,-8460,-8360,585,9210,-5264
12144,-10068,-10392,4069,8569,-4227
10360,-7540,-8012,13469,4753,-3307
9908,-7044,-6344,2918,-3158,-339
10652,-12128,-8828,-1581,-6221,5508
11000,-6912,-2256,6593,-6135,-6565
13256,-10568,-6284,-5739,-5672,8640
12372,-9924,-6160,-2788,-5389,1578
12832,-10024,-5496,-981,-4229,88
13128,-10012,-6504,-2149,-1824,-1822
14080,-12540,-8884,-1805,-490,-4089
13724,-10328,-6228,228,2761,-10
11596,-11412,-7964,643,3393,-27
12056,-6448,-10200,-6680,12397,5425
7692,-12092,-8516,-854,4816,10
8680,-7916,-7900,2511,1042,-3354
10700,-7148,-7284,1624,-2579,-250
11156,-9524,-7500,354,-5711,3146
12820,-11768,-7504,2428,-4516,-1698
12796,-9592,-6676,7140,-2341,-1128
11860,-10608,-9020,-4374,-935,319
10908,-9300,-5732,1022,2070,-4667
11028,-9652,-5784,-3341,1485,585
13388,-10408,-6236,-4522,5921,5240
10080,-12388,-5148,-1191,8047,5664
11580,-11640,-5828,5970,30,-6316
12000,-9900,-2428,3775,29,1949
11864,-11784,-8008,4930,4207,-1836
11116,-9844,-5056,2505,847,-3031
11252,-9952,-3036,1943,1535,1432
11840,-10516,-2896,3738,-2256,381
13500,-9956,-4404,3315,-3721,757
13996,-12180,-6124,2715,-3347,1733
12828,-11336,-3996,4530,-7790,-2452
11140,-10064,-3760,-3525,-2257,-413
11188,-11620,-2740,-798,-648,-1440
11976,-11612,-2612,-2650,-2186,-1455
10888,-11184,-2936,-3074,-1356,109
11372,-12304,-5180,-1991,-4623,-1793
11872,-11324,-5652,1469,-4644,-3017
13284,-10912,-5052,8644,-1775,-4354
13796,-12412,-12144,1031,-492,-5821
12848,-9784,-6956,120,1984,-2884
10496,-9320,-7196,-2173,5335,900
10508,-9360,-6672,882,825,408
11224,-8728,-6316,1704,-4254,872
12372,-9000,-6948,1772,-5229,3845
13440,-12576,-9920,3541,-7941,-131
11280,-8860,-4596,4413,-5081,-2812
10048,-11064,-7324,-368,-815,-3101
9748,-9700,-5844,1177,-1486,-2983
10348,-9804,-5380,-1519,-2332,1368
10544,-10300,-5112,160,-3386,420
12416,-11140,-7028,1431,-3882,-1303
14308,-12864,-11620,676,-4308,-4712
12212,-10116,-6952,3869,1024,-5857
12424,-12368,-8964,883,5865,-6065
9608,-11404,-7320,7767,6364,-7235
9752,-7484,-5464,9264,2107,-6009
10424,-6748,-4992,5687,-5821,1548
12248,-8620,-6848,4778,-9118,5121
14640,-11932,-9964,5913,-10088,2432
11424,-9572,-4268,1752,-2807,1861
9880,-13264,-5184,5798,-2585,-4798
10392,-8996,-4372,4279,-6923,-4959
11912,-11040,-6004,4246,-10193,-3030
13024,-10700,-5148,-2498,-7682,510
13952,-13552,-8364,563,-4010,-249
12392,-11552,-6196,2586,-875,-6964
13432,-13828,-9232,16,5420,-5305
10360,-12352,-9276,5933,9278,-10052
10484,-7876,-7216,9102,7295,-7834
10160,-6476,-4320,5740,-1945,-348
11620,-7016,-4600,6054,-8000,1963
16372,-12312,-11556,-3502,-13466,6531
11636,-12320,-5108,4026,-12808,2759
12308,-12092,-6056,4497,-7436,-2577
10848,-8988,-4332,5961,-4866,-5466
10164,-10316,-3504,4602,-5360,-3976
12300,-10340,-4816,2302,-5133,-3706
13336,-13468,-6072,-669,-3699,-2132
13088,-10460,-6248,3138,-5169,-4629
12720,-9292,-6192,879,842,-4311
12388,-12888,-9404,848,4600,-2037
10376,-9264,-6556,2291,5045,-4356
10784,-8652,-6088,2803,2835,245
11400,-7856,-5924,1499,-1031,1005
12524,-8568,-6808,-112,-5231,2161
14224,-13104,-11908,1301,-5919,2370
12820,-11024,-5728,5805,-5839,-1443
10304,-11324,-7780,821,95,-3360
10916,-9112,-4832,4564,-422,-5195
10788,-8260,-3924,926,-1002,-2209
