10508,-1508,13380,3952,-6017,-4780
10968,-580,12776,-2826,-5989,-3975
12220,-468,13112,-2785,-4535,-4257
11400,128,11660,1061,-1413,1494
11972,1360,12104,3344,209,-4517
12456,2060,11740,2758,-974,-2506
13296,2928,11712,871,-5113,-2214
13944,2712,10096,-108,-1597,3011
-1036,-32768,17328,-30714,2869,18370
9976,-4780,12972,7364,3997,16194
12884,-8036,7052,21331,-10061,5678
12644,-4092,12708,3985,-1203,-4299
18236,-6608,10320,-8642,-159,-10209
13188,-2448,8692,-16094,-23563,-3469
17140,-1368,7464,3350,-191,-8604
15992,-984,9764,-2856,-645,3236
14528,-2164,9560,-938,-2937,-2321
15436,-1788,6876,-6430,-5620,-2934
16724,-2972,4864,-2699,156,-690
14112,1032,10892,10682,17173,2459
14960,-3780,7576,2320,-2196,758
14312,1976,7916,-5104,-319,-1680
13528,-1740,10044,-3423,-902,1779
13272,-1840,8380,-834,-5980,1598
15836,492,5820,-674,-9453,-1451
17748,-940,4412,-6382,-5130,2396
16720,-2876,3980,-5901,-2545,2585
14656,-5596,2688,2976,-6268,-202
17308,-340,904,-6150,4266,2596
18284,-2468,564,-7148,1336,-552
18728,-2996,2736,292,-1432,-1914
18092,-1588,2688,2005,-1657,-802
17924,-1740,2052,-10321,4077,5425
17140,-3896,1772,-2492,19,874
16668,-5116,744,3028,-1730,-2068
15856,-3312,428,2367,-2441,-2314
14908,-7080,2196,-9874,2294,2950
18452,-5148,1776,-2071,2089,-3269
16960,-2664,2308,5083,-650,-3510
16468,-1904,2144,1522,-2335,963
16852,-2716,1292,2631,-1365,-180
16908,-1452,960,650,-471,-1648
17284,-1624,1304,-1905,-1249,-1529
16816,-2560,1248,641,-1976,-2503
16200,-3180,660,5753,-1673,-4064
16636,-852,324,3588,-736,-1433
16684,-324,3784,-7948,3052,2132
15688,64,2376,1344,3047,-1277
15116,-792,12,1371,1481,551
20188,-840,-592,-2398,3760,-658
14764,-2592,1872,8011,2903,-4484
13092,340,3240,5265,-1537,-3436
19368,3192,3752,2430,-4018,-1241
15076,2368,4604,9823,99,2603
15172,-10856,16688,20678,-31617,-1619
12008,1900,-9968,29627,-4291,5595
22392,6436,-8772,16074,13251,15401
14400,5444,-104,13430,10540,9234
7144,-11080,3760,8548,10474,12598
11528,-1556,10396,19061,28291,19810
11228,448,32767,-18419,-32768,-25875
11900,-9980,5428,-22025,-10661,19128
7400,-14404,2496,10700,17322,4641
-2760,-10220,15572,16899,-1124,-13229
8900,-3816,11084,4331,-5842,-8416
13316,-1800,13432,1722,-3863,7909
12088,-8708,14712,2869,-7092,3031
10152,-5780,11448,-672,-2537,4374
10748,-3632,8924,-3242,-7774,2722
10892,-7740,10276,-1218,662,4102
11436,-9676,8900,-4212,-1215,3825
10748,-9760,9996,1208,-42,-45
11144,-10664,9492,567,-1759,169
12256,-8420,9800,414,148,-1295
10524,-8984,9116,-698,1311,-792
11080,-8356,9984,849,-207,-893
11072,-8460,10060,-667,36,109
